                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar   UV    UV    Hi     Heat    Cool    In     In    In     In           Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.  Index  Dose   UV     D-D     D-D    Temp   Hum    Dew   Heat     ET   Samp   Tx   Recept  Int.
18/07/14  2:35a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.7    68   19.3   26.7    0.00     0    1      0.0    5 
18/07/14  2:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.5    68   19.2   26.5    0.00     0    1      0.0    5 
18/07/14  2:45a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.4    67   18.9   26.3    0.00     0    1      0.0    5 
18/07/14  2:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.5    67   18.9   26.4    0.00     0    1      0.0    5 
18/07/14  2:55a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.5    67   18.9   26.4    0.00     0    1      0.0    5 
18/07/14  3:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.4    67   18.9   26.3    0.00     0    1      0.0    5 
18/07/14  3:05a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.4    67   18.9   26.3    0.00     0    1      0.0    5 
18/07/14  3:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.5    67   18.9   26.4    0.00     0    1      0.0    5 
18/07/14  3:15a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.4    67   18.9   26.3    0.00     0    1      0.0    5 
18/07/14  3:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.4    67   18.8   26.3    0.00     0    1      0.0    5 
18/07/14  3:25a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.4    67   18.9   26.3    0.00     0    1      0.0    5 
18/07/14  3:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.4    67   18.9   26.3    0.00     0    1      0.0    5 
18/07/14  3:35a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.4    67   18.9   26.3    0.00     0    1      0.0    5 
18/07/14  3:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.4    66   18.6   26.2    0.00     0    1      0.0    5 
18/07/14  3:45a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.3    67   18.8   26.2    0.00     0    1      0.0    5 
18/07/14  3:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.3    66   18.5   26.1    0.00     0    1      0.0    5 
18/07/14  3:55a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.2    66   18.4   26.1    0.00     0    1      0.0    5 
18/07/14  4:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.3    66   18.5   26.2    0.00     0    1      0.0    5 
18/07/14  4:05a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.2    66   18.4   26.1    0.00     0    1      0.0    5 
18/07/14  4:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.1    66   18.3   25.9    0.00     0    1      0.0    5 
18/07/14  4:15a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.3    66   18.5   26.1    0.00     0    1      0.0    5 
18/07/14  4:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.2    66   18.4   26.1    0.00     0    1      0.0    5 
18/07/14  4:25a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.1    66   18.3   25.9    0.00     0    1      0.0    5 
18/07/14  4:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.2    66   18.4   26.0    0.00     0    1      0.0    5 
18/07/14  4:35a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.3    66   18.5   26.1    0.00     0    1      0.0    5 
18/07/14  4:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   757.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.1    67   18.6   26.0    0.00     0    1      0.0    5 
18/07/14  4:45a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.1    67   18.6   26.0    0.00     0    1      0.0    5 
18/07/14  4:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.2    66   18.4   26.1    0.00     0    1      0.0    5 
18/07/14  4:55a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.1    66   18.3   25.9    0.00     0    1      0.0    5 
18/07/14  5:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.1    66   18.3   25.9    0.00     0    1      0.0    5 
18/07/14  5:05a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.2    66   18.4   26.0    0.00     0    1      0.0    5 
18/07/14  5:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.1    67   18.6   26.0    0.00     0    1      0.0    5 
18/07/14  5:15a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.1    66   18.3   25.8    0.00     0    1      0.0    5 
18/07/14  5:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.0    67   18.4   25.8    0.00     0    1      0.0    5 
18/07/14  5:25a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.1    66   18.3   25.9    0.00     0    1      0.0    5 
18/07/14  5:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.0    67   18.4   25.8    0.00     0    1      0.0    5 
18/07/14  5:35a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    67   18.4   25.8    0.00     0    1      0.0    5 
18/07/14  5:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.0    66   18.2   25.8    0.00     0    1      0.0    5 
18/07/14  5:45a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.3  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    66   18.2   25.7    0.00     0    1      0.0    5 
18/07/14  5:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.4  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  5:55a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.5  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    66   18.1   25.7    0.00     0    1      0.0    5 
18/07/14  6:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.6  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.0    66   18.2   25.8    0.00     0    1      0.0    5 
18/07/14  6:05a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.6  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    66   18.0   25.6    0.00     0    1      0.0    5 
18/07/14  6:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.7  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  6:15a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.8  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    66   18.2   25.7    0.00     0    1      0.0    5 
18/07/14  6:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    66   18.0   25.6    0.00     0    1      0.0    5 
18/07/14  6:25a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  6:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    66   18.1   25.7    0.00     0    1      0.0    5 
18/07/14  6:35a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    66   18.1   25.7    0.00     0    1      0.0    5 
18/07/14  6:40a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    67   18.2   25.6    0.00     0    1      0.0    5 
18/07/14  6:45a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   758.9  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.7    67   18.2   25.6    0.00     0    1      0.0    5 
18/07/14  6:50a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    67   18.4   25.8    0.00     0    1      0.0    5 
18/07/14  6:55a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  7:00a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  7:05a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    67   18.4   25.8    0.00     0    1      0.0    5 
18/07/14  7:10a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.0  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.9    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  7:15a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  7:20a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  7:25a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.2  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   25.0    67   18.4   25.8    0.00     0    1      0.0    5 
18/07/14  7:30a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  7:35a    ---    ---    ---   ---    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   759.1  0.00   0.0   ---      ---    ---     ---   ---   ---     ---     ---   24.8    67   18.3   25.7    0.00     0    1      0.0    5 
18/07/14  7:40a   22.6   22.7   22.5    79   18.8   0.0   ---   0.00   0.0   ---   22.6   23.5   23.5   28.8   759.1  0.00   0.0   296     2.12    299     1.5  0.05   1.5   0.000   0.015   24.8    67   18.3   25.7    0.00   104    1     91.2    5 
18/07/14  7:45a   22.8   23.0   22.7    78   18.8   0.0   NNE   0.00   1.6   NNE   22.8   23.8   23.8   28.8   759.1  0.00   0.0   293     2.10    306     1.5  0.05   1.6   0.000   0.016   24.8    67   18.3   25.7    0.00   115    1    100.0    5 
18/07/14  7:50a   23.2   23.4   23.1    77   19.0   0.0   NNE   0.00   1.6   NNE   23.2   24.3   24.3   29.3   759.1  0.00   0.0   299     2.14    306     1.7  0.06   1.8   0.000   0.017   24.8    67   18.3   25.7    0.00   115    1    100.0    5 
18/07/14  7:55a   23.6   23.8   23.4    77   19.3   0.0   NNE   0.00   1.6   NNE   23.6   24.7   24.7   30.1   759.1  0.00   0.0   323     2.32    332     1.9  0.07   2.0   0.000   0.018   24.8    67   18.3   25.7    0.00   114    1    100.0    5 
18/07/14  8:00a   24.0   24.2   23.8    75   19.3   0.0   NNE   0.00   1.6   NNE   24.0   25.2   25.2   30.4   759.1  0.00   0.0   325     2.33    332     2.0  0.07   2.0   0.000   0.020   24.9    67   18.4   25.8    0.18   116    1    100.0    5 
18/07/14  8:05a   24.4   24.6   24.2    74   19.5   0.0    NE   0.00   1.6   NNE   24.4   25.7   25.7   31.3   759.1  0.00   0.0   351     2.52    355     2.2  0.08   2.2   0.000   0.021   24.9    67   18.4   25.8    0.00   115    1    100.0    5 
18/07/14  8:10a   24.8   25.0   24.6    72   19.4   0.0    NE   0.00   1.6    NE   24.8   25.9   25.9   31.2   759.1  0.00   0.0   348     2.49    353     2.3  0.08   2.3   0.000   0.022   24.9    67   18.4   25.8    0.00   118    1    100.0    5 
18/07/14  8:15a   25.2   25.4   25.0    71   19.6   0.0    NE   0.00   1.6    NE   25.2   26.4   26.4   31.5   759.1  0.00   0.0   352     2.52    371     2.5  0.09   2.6   0.000   0.024   24.9    67   18.4   25.8    0.00   117    1    100.0    5 
18/07/14  8:20a   25.6   25.7   25.4    70   19.7   0.0   ENE   0.00   1.6   ENE   25.6   26.7   26.7   32.6   759.2  0.00   0.0   407     2.92    425     2.6  0.09   2.9   0.000   0.025   25.1    67   18.5   25.9    0.00   116    1    100.0    5 
18/07/14  8:25a   25.8   25.8   25.7    68   19.4   0.0   ---   0.00   0.0   ---   25.8   26.8   26.8   33.1   759.1  0.00   0.0   440     3.15    450     3.1  0.11   3.1   0.000   0.026   25.1    67   18.5   25.9    0.00   117    1    100.0    5 
18/07/14  8:30a   25.9   26.1   25.8    68   19.6   0.0   ENE   0.00   3.2   ENE   25.9   27.1   27.1   33.1   759.2  0.00   0.0   439     3.15    454     3.2  0.11   3.3   0.000   0.026   25.1    67   18.5   25.9    0.00   116    1    100.0    5 
18/07/14  8:35a   26.2   26.3   26.1    68   19.8   0.0   ENE   0.00   3.2   ENE   26.2   27.4   27.4   32.9   759.2  0.00   0.0   428     3.07    436     3.3  0.12   3.4   0.000   0.027   25.1    67   18.6   26.0    0.00   115    1    100.0    5 
18/07/14  8:40a   26.4   26.5   26.3    67   19.8   0.0   ENE   0.00   6.4   ENE   26.4   27.6   27.6   33.0   759.1  0.00   0.0   437     3.13    446     3.5  0.13   3.6   0.000   0.028   25.1    67   18.6   26.0    0.00   115    1    100.0    5 
18/07/14  8:45a   26.6   26.8   26.5    66   19.7   0.0   ENE   0.00   6.4    NE   26.6   27.8   27.8   33.6   759.0  0.00   0.0   477     3.42    496     3.9  0.14   4.0   0.000   0.029   25.1    67   18.6   26.0    0.00   115    1    100.0    5 
18/07/14  8:50a   27.0   27.2   26.8    66   20.1   0.0   ENE   0.00   6.4   ESE   27.0   28.4   28.4   34.4   759.0  0.00   0.0   502     3.60    519     4.2  0.15   4.3   0.000   0.030   25.1    67   18.6   26.0    0.00   115    1    100.0    5 
18/07/14  8:55a   27.4   27.6   27.2    64   20.0   0.0   ENE   0.00   1.6   ENE   27.4   28.9   28.9   35.3   758.9  0.00   0.0   541     3.88    559     4.5  0.16   4.6   0.000   0.032   25.2    67   18.7   26.1    0.00   117    1    100.0    5 
18/07/14  9:00a   27.8   27.9   27.6    63   20.1   1.6    SE   0.13   8.0    SE   27.8   29.3   29.3   36.0   758.9  0.00   0.0   579     4.15    608     4.9  0.18   5.0   0.000   0.033   25.2    67   18.7   26.1    0.28   111    1     97.4    5 
18/07/14  9:05a   28.1   28.3   27.9    63   20.4   1.6    SE   0.13   6.4    SE   28.1   29.8   29.8   36.7   758.9  0.00   0.0   612     4.39    638     5.3  0.19   5.5   0.000   0.034   25.2    67   18.7   26.1    0.00   113    1     99.1    5 
18/07/14  9:10a   28.4   28.6   28.3    60   19.9   1.6   ESE   0.13   8.0   ESE   28.4   30.1   30.1   36.8   758.9  0.00   0.0   622     4.46    628     5.5  0.20   5.5   0.000   0.035   25.3    67   18.7   26.2    0.00   114    1    100.0    5 
18/07/14  9:15a   28.7   28.8   28.6    60   20.2   0.0   ESE   0.00   1.6   ESE   28.7   30.6   30.6   37.1   758.9  0.00   0.0   620     4.44    628     5.7  0.20   5.8   0.000   0.036   25.3    67   18.8   26.2    0.00   117    1    100.0    5 
18/07/14  9:20a   29.0   29.2   28.8    61   20.7   0.0    SE   0.00   1.6    SE   29.0   31.3   31.3   37.9   758.9  0.00   0.0   646     4.63    661     6.1  0.22   6.2   0.000   0.037   25.3    67   18.8   26.2    0.00   116    1    100.0    5 
18/07/14  9:25a   29.3   29.4   29.2    59   20.5   1.6    SE   0.13   8.0     E   29.3   31.6   31.6   38.2   758.9  0.00   0.0   663     4.75    675     6.4  0.23   6.5   0.000   0.038   25.4    67   18.8   26.3    0.00   116    1    100.0    5 
18/07/14  9:30a   29.4   29.5   29.4    59   20.6   0.0   ENE   0.00   1.6   ENE   29.4   31.7   31.7   38.3   759.0  0.00   0.0   680     4.87    693     6.7  0.24   6.9   0.000   0.039   25.4    67   18.9   26.3    0.00   113    1     99.1    5 
18/07/14  9:35a   29.5   29.6   29.4    58   20.4   0.0    SE   0.00   6.4    SE   29.5   31.7   31.7   38.2   758.9  0.00   0.0   699     5.01    719     7.0  0.25   7.3   0.000   0.039   25.4    67   18.9   26.3    0.00   116    1    100.0    5 
18/07/14  9:40a   29.6   29.7   29.4    59   20.7   0.0    SW   0.00   4.8   SSE   29.6   31.9   31.9   38.7   758.9  0.00   0.0   732     5.25    744     7.5  0.27   7.6   0.000   0.039   25.4    67   18.9   26.3    0.00   115    1    100.0    5 
18/07/14  9:45a   29.4   29.4   29.4    58   20.3   0.0   SSE   0.00   8.0   SSE   29.4   31.6   31.6   38.1   759.0  0.00   0.0   735     5.27    744     7.7  0.27   7.7   0.000   0.039   25.5    67   18.9   26.4    0.00   117    1    100.0    5 
18/07/14  9:50a   29.6   29.8   29.4    58   20.5   0.0   SSE   0.00   6.4   SSE   29.6   31.9   31.9   38.3   759.0  0.00   0.0   736     5.28    740     7.9  0.28   8.0   0.000   0.039   25.5    67   18.9   26.4    0.00   116    1    100.0    5 
18/07/14  9:55a   29.9   30.1   29.8    56   20.2   1.6    SE   0.13   8.0    SE   29.9   32.2   32.2   38.6   759.0  0.00   0.0   756     5.42    763     8.4  0.30   8.5   0.000   0.040   25.5    67   18.9   26.4    0.00   116    1    100.0    5 
18/07/14 10:00a   30.3   30.6   30.1    55   20.3   0.0    SE   0.00   1.6    SE   30.3   32.8   32.8   39.2   758.9  0.00   0.0   774     5.55    779     8.7  0.31   8.9   0.000   0.042   25.5    67   18.9   26.4    0.46   117    1    100.0    5 
18/07/14 10:05a   30.6   30.6   30.4    55   20.5   0.0     W   0.00   3.2     W   30.6   33.2   33.2   39.5   758.9  0.00   0.0   777     5.57    782     9.0  0.32   9.1   0.000   0.042   25.6    67   19.0   26.6    0.00   114    1    100.0    5 
18/07/14 10:10a   30.3   30.4   30.2    56   20.5   1.6   SSW   0.13   8.0    SE   30.3   32.8   32.8   39.2   758.8  0.00   0.0   800     5.73    805     9.3  0.33   9.4   0.000   0.041   25.6    67   19.0   26.6    0.00   113    1     99.1    5 
18/07/14 10:15a   30.3   30.4   30.2    55   20.3   1.6    SE   0.13   6.4    SW   30.3   32.8   32.8   38.6   758.7  0.00   0.0   590     4.23    819     9.6  0.34   9.8   0.000   0.042   25.6    67   19.0   26.6    0.00   118    1    100.0    5 
18/07/14 10:20a   30.5   30.6   30.4    54   20.1   0.0    SW   0.00   6.4    SW   30.5   32.9   32.9   38.9   758.7  0.00   0.0   626     4.49    853    10.0  0.36  10.2   0.000   0.042   25.6    67   19.0   26.6    0.00   115    1    100.0    5 
18/07/14 10:25a   30.7   30.8   30.6    53   20.0   1.6   ESE   0.13   8.0   ESE   30.7   33.0   33.0   38.3   758.5  0.00   0.0   524     3.76    879    10.1  0.36  10.7   0.000   0.043   25.7    67   19.1   26.7    0.00   117    1    100.0    5 
18/07/14 10:30a   31.2   31.5   30.9    50   19.6   1.6   SSE   0.13   8.0    SE   31.2   33.3   33.3   40.1   758.4  0.00   0.0   926     6.64    926    10.7  0.38  11.3   0.000   0.045   25.7    67   19.1   26.7    0.00   117    1    100.0    5 
18/07/14 10:35a   31.6   31.8   31.3    50   19.9   3.2    SW   0.27   8.0     S   31.6   34.2   34.2   39.2   758.4  0.00   0.0   489     3.50    629     8.3  0.30  11.6   0.000   0.046   25.7    67   19.1   26.7    0.00   113    1     99.1    5 
18/07/14 10:40a   31.0   31.3   30.8    52   20.0   0.0   SSW   0.00   3.2    SW   31.0   33.2   33.2   39.1   758.4  0.00   0.0   628     4.50    628     8.8  0.31   9.4   0.000   0.044   25.7    67   19.1   26.7    0.00   115    1    100.0    5 
18/07/14 10:45a   30.6   30.8   30.3    53   19.9   1.6   SSW   0.13   8.0   SSW   30.6   32.9   32.9   36.2   758.3  0.00   0.0   312     2.24    329     7.9  0.28   9.4   0.000   0.043   25.8    66   18.9   26.7    0.00   115    1    100.0    5 
18/07/14 10:50a   29.9   30.2   29.7    53   19.3   1.6    SW   0.13   9.7   WSW   29.9   31.6   31.6   37.3   758.3  0.00   0.0   608     4.36    608     8.7  0.31  10.8   0.000   0.040   25.8    66   19.0   26.8    0.00   116    1    100.0    5 
18/07/14 10:55a   29.7   29.8   29.7    55   19.7   1.6   SSW   0.13   8.0    SW   29.7   31.6   31.6   35.7   758.2  0.00   0.0   399     2.86    454     7.4  0.26  10.0   0.000   0.040   25.8    66   19.0   26.8    0.00   117    1    100.0    5 
18/07/14 11:00a   29.4   29.6   29.3    56   19.7   1.6    SW   0.13   8.0    SW   29.4   31.2   31.2   36.8   758.3  0.00   0.0   583     4.18    587    10.3  0.37  12.5   0.000   0.039   25.8    66   19.0   26.8    0.41   114    1    100.0    5 
18/07/14 11:05a   29.5   29.6   29.4    54   19.2   1.6    SW   0.13   6.4    SE   29.5   31.1   31.1   35.3   758.3  0.00   0.0   417     2.99    464     8.4  0.30  10.8   0.000   0.039   25.8    66   19.0   26.8    0.00   114    1    100.0    5 
18/07/14 11:10a   29.7   29.7   29.6    54   19.4   0.0    SW   0.00   8.0     S   29.7   31.3   31.3   34.9   758.2  0.00   0.0   347     2.49    394     6.5  0.23   7.1   0.000   0.039   25.9    66   19.1   26.9    0.00   117    1    100.0    5 
18/07/14 11:15a   29.7   29.7   29.7    55   19.7   3.2    SW   0.27   9.7   SSW   29.7   31.4   31.4   35.9   758.2  0.00   0.0   436     3.13    468     8.6  0.31  10.6   0.000   0.039   25.9    66   19.1   26.9    0.00   115    1    100.0    5 
18/07/14 11:20a   29.6   29.7   29.6    55   19.6   1.6   SSE   0.13   6.4   SSE   29.6   31.3   31.3   35.2   758.2  0.00   0.0   377     2.70    413     7.4  0.26   8.4   0.000   0.039   25.9    66   19.1   26.9    0.00   116    1    100.0    5 
18/07/14 11:25a   29.8   29.8   29.7    55   19.8   1.6    SW   0.13   8.0    SW   29.8   31.7   31.7   34.9   758.0  0.00   0.0   318     2.28    327     6.0  0.21   6.2   0.000   0.040   26.0    65   18.9   26.9    0.00   115    1    100.0    5 
18/07/14 11:30a   29.6   29.8   29.2    56   19.9   4.8    SW   0.40   9.7    SW   29.6   31.4   31.4   34.7   758.0  0.00   0.0   318     2.28    338     6.0  0.21   6.3   0.000   0.039   26.2    64   18.8   27.1    0.00   103    1     90.4    5 
